date,country,category,rim_diameter,sales
2016-11-01,010885e44f,d974f028af,21,2017.0
2016-11-01,010885e44f,d974f028af,22,2705.0
2016-11-01,010885e44f,d974f028af,23,0.0
2016-11-01,010885e44f,d974f028af,24,24.0
2016-11-01,010885e44f,d974f028af,25,0.0
2016-11-01,010885e44f,d974f028af,26,0.0
2016-11-01,010885e44f,d974f028af,28,18.0
2016-11-01,010885e44f,d974f028af,30,0.0
2016-11-01,010885e44f,de5a6f7811,13,0.0
2016-11-01,010885e44f,de5a6f7811,14,0.0
2016-11-01,010885e44f,de5a6f7811,15,2021.0
2016-11-01,010885e44f,de5a6f7811,16,8596.0
2016-11-01,010885e44f,de5a6f7811,17,28195.0
2016-11-01,010885e44f,de5a6f7811,18,9551.0
2016-11-01,010885e44f,de5a6f7811,19,2689.0
2016-11-01,010885e44f,de5a6f7811,20,855.0
2016-11-01,010885e44f,de5a6f7811,21,16.0
2016-11-01,010885e44f,de5a6f7811,22,0.0
2016-11-01,010885e44f,de5a6f7811,24,0.0
2016-11-01,010885e44f,a7e721a9ec,13,257.0
2016-11-01,010885e44f,a7e721a9ec,14,18296.0
2016-11-01,010885e44f,a7e721a9ec,15,104618.0
2016-11-01,010885e44f,a7e721a9ec,16,177023.0
2016-11-01,010885e44f,a7e721a9ec,17,205440.0
2016-11-01,010885e44f,a7e721a9ec,18,83655.0
2016-11-01,010885e44f,a7e721a9ec,19,22879.0
2016-11-01,010885e44f,a7e721a9ec,20,22444.0
2016-11-01,010885e44f,a7e721a9ec,21,1873.0
2016-11-01,010885e44f,a7e721a9ec,22,1291.0
2016-11-01,010885e44f,bbeebd879e,14,0.0
2016-11-01,010885e44f,bbeebd879e,15,28.0
2016-11-01,010885e44f,bbeebd879e,16,2244.0
2016-11-01,010885e44f,bbeebd879e,17,8872.0
2016-11-01,010885e44f,bbeebd879e,18,10318.0
2016-11-01,010885e44f,bbeebd879e,19,5154.0
2016-11-01,010885e44f,bbeebd879e,20,3350.0
2016-11-01,010885e44f,bbeebd879e,21,468.0
2016-11-01,010885e44f,bbeebd879e,22,83.0
2016-11-01,010885e44f,bbeebd879e,23,0.0
2016-11-01,010885e44f,bbeebd879e,24,0.0
2016-11-01,010885e44f,bbeebd879e,26,0.0
2016-11-01,010885e44f,bbeebd879e,28,0.0
2016-11-01,7c099db665,00c2ae96f6,13,81.0
2016-11-01,7c099db665,00c2ae96f6,14,1180.0
2016-11-01,7c099db665,00c2ae96f6,15,6888.0
2016-11-01,7c099db665,00c2ae96f6,16,652706.0
2016-11-01,7c099db665,00c2ae96f6,17,315699.0
2016-11-01,7c099db665,00c2ae96f6,18,110142.0
2016-11-01,7c099db665,00c2ae96f6,19,1694.0
2016-11-01,7c099db665,00c2ae96f6,20,128342.0
2016-11-01,7c099db665,00c2ae96f6,22,2083.0
2016-11-01,7c099db665,00c2ae96f6,24,636.0
2016-11-01,7c099db665,00c2ae96f6,70,0.0
2016-11-01,7c099db665,badf24e062,10,0.0
2016-11-01,7c099db665,badf24e062,12,244.0
2016-11-01,7c099db665,badf24e062,13,28770.0
2016-11-01,7c099db665,badf24e062,14,322749.0
2016-11-01,7c099db665,badf24e062,15,928533.0
2016-11-01,7c099db665,badf24e062,16,1180276.0
2016-11-01,7c099db665,badf24e062,17,370147.0
2016-11-01,7c099db665,badf24e062,18,65669.0
2016-11-01,7c099db665,badf24e062,19,1685.0
2016-11-01,7c099db665,badf24e062,20,248.0
2016-11-01,7c099db665,44bd7ae60f,10,8.0
2016-11-01,7c099db665,44bd7ae60f,13,63.0
2016-11-01,7c099db665,44bd7ae60f,14,68370.0
2016-11-01,7c099db665,44bd7ae60f,15,809447.0
2016-11-01,7c099db665,44bd7ae60f,16,1201620.0
2016-11-01,7c099db665,44bd7ae60f,17,367409.0
2016-11-01,7c099db665,44bd7ae60f,18,164526.0
2016-11-01,7c099db665,44bd7ae60f,19,23474.0
2016-11-01,7c099db665,44bd7ae60f,20,2868.0
2016-11-01,7c099db665,d974f028af,14,48629.0
2016-11-01,7c099db665,d974f028af,15,565869.0
2016-11-01,7c099db665,d974f028af,16,1494163.0
2016-11-01,7c099db665,d974f028af,17,2250637.0
2016-11-01,7c099db665,d974f028af,18,1231609.0
2016-11-01,7c099db665,d974f028af,19,321317.0
2016-11-01,7c099db665,d974f028af,20,934164.0
2016-11-01,7c099db665,d974f028af,21,15589.0
2016-11-01,7c099db665,d974f028af,22,90568.0
2016-11-01,7c099db665,d974f028af,23,398.0
2016-11-01,7c099db665,d974f028af,24,2605.0
2016-11-01,7c099db665,d974f028af,25,0.0
2016-11-01,7c099db665,d974f028af,26,67.0
2016-11-01,7c099db665,d974f028af,28,0.0
2016-11-01,7c099db665,d974f028af,30,0.0
2016-11-01,7c099db665,d974f028af,32,0.0
2016-11-01,7c099db665,d974f028af,70,0.0
2016-11-01,7c099db665,d974f028af,80,0.0
2016-11-01,7c099db665,de5a6f7811,13,142.0
2016-11-01,7c099db665,de5a6f7811,14,165.0
2016-11-01,7c099db665,de5a6f7811,15,39338.0
2016-11-01,7c099db665,de5a6f7811,16,374618.0
2016-11-01,7c099db665,de5a6f7811,17,904827.0
2016-11-01,7c099db665,de5a6f7811,18,241924.0
2016-11-01,7c099db665,de5a6f7811,19,95670.0
2016-11-01,7c099db665,de5a6f7811,20,18291.0
2016-11-01,7c099db665,de5a6f7811,21,361.0
2016-11-01,7c099db665,de5a6f7811,22,332.0
2016-11-01,7c099db665,a7e721a9ec,12,0.0
2016-11-01,7c099db665,a7e721a9ec,13,639.0
2016-11-01,7c099db665,a7e721a9ec,14,10322.0
2016-11-01,7c099db665,a7e721a9ec,15,65468.0
2016-11-01,7c099db665,a7e721a9ec,16,141620.0
2016-11-01,7c099db665,a7e721a9ec,17,128729.0
2016-11-01,7c099db665,a7e721a9ec,18,78415.0
2016-11-01,7c099db665,a7e721a9ec,19,21412.0
2016-11-01,7c099db665,a7e721a9ec,20,23456.0
2016-11-01,7c099db665,a7e721a9ec,21,1694.0
2016-11-01,7c099db665,a7e721a9ec,22,1055.0
2016-11-01,7c099db665,bbeebd879e,13,0.0
2016-11-01,7c099db665,bbeebd879e,14,21.0
2016-11-01,7c099db665,bbeebd879e,15,5803.0
2016-11-01,7c099db665,bbeebd879e,16,57185.0
2016-11-01,7c099db665,bbeebd879e,17,519198.0
2016-11-01,7c099db665,bbeebd879e,18,438135.0
2016-11-01,7c099db665,bbeebd879e,19,166326.0
2016-11-01,7c099db665,bbeebd879e,20,120041.0
2016-11-01,7c099db665,bbeebd879e,21,9751.0
2016-11-01,7c099db665,bbeebd879e,22,2228.0
2016-11-01,7c099db665,bbeebd879e,23,0.0
2016-11-01,7c099db665,bbeebd879e,24,56.0
2016-11-01,7c099db665,bbeebd879e,26,0.0
2016-11-01,7c099db665,bbeebd879e,28,0.0
2016-11-01,7c099db665,bbeebd879e,30,0.0
2016-12-01,010885e44f,00c2ae96f6,14,24.0
2016-12-01,010885e44f,00c2ae96f6,15,252.0
2016-12-01,010885e44f,00c2ae96f6,16,23105.0
2016-12-01,010885e44f,00c2ae96f6,17,18752.0
2016-12-01,010885e44f,00c2ae96f6,18,11508.0
2016-12-01,010885e44f,00c2ae96f6,19,84.0
2016-12-01,010885e44f,00c2ae96f6,20,11772.0
2016-12-01,010885e44f,00c2ae96f6,22,47.0
2016-12-01,010885e44f,00c2ae96f6,24,0.0
2016-12-01,010885e44f,badf24e062,12,0.0
2016-12-01,010885e44f,badf24e062,13,884.0
2016-12-01,010885e44f,badf24e062,14,10949.0
2016-12-01,010885e44f,badf24e062,15,23987.0
2016-12-01,010885e44f,badf24e062,16,29397.0
2016-12-01,010885e44f,badf24e062,17,10175.0
2016-12-01,010885e44f,badf24e062,18,2994.0
2016-12-01,010885e44f,badf24e062,19,4.0
2016-12-01,010885e44f,badf24e062,20,0.0
2016-12-01,010885e44f,44bd7ae60f,13,0.0
2016-12-01,010885e44f,44bd7ae60f,14,821.0
2016-12-01,010885e44f,44bd7ae60f,15,19711.0
2016-12-01,010885e44f,44bd7ae60f,16,30506.0
2016-12-01,010885e44f,44bd7ae60f,17,21720.0
2016-12-01,010885e44f,44bd7ae60f,18,5729.0
2016-12-01,010885e44f,44bd7ae60f,19,2489.0
2016-12-01,010885e44f,44bd7ae60f,20,191.0
2016-12-01,010885e44f,d974f028af,14,247.0
2016-12-01,010885e44f,d974f028af,15,11451.0
2016-12-01,010885e44f,d974f028af,16,37221.0
2016-12-01,010885e44f,d974f028af,17,78923.0
2016-12-01,010885e44f,d974f028af,18,64239.0
2016-12-01,010885e44f,d974f028af,19,12560.0
2016-12-01,010885e44f,d974f028af,20,37222.0
2016-12-01,010885e44f,d974f028af,21,1102.0
2016-12-01,010885e44f,d974f028af,22,1951.0
2016-12-01,010885e44f,d974f028af,23,5.0
2016-12-01,010885e44f,d974f028af,24,45.0
2016-12-01,010885e44f,d974f028af,25,0.0
2016-12-01,010885e44f,d974f028af,26,4.0
2016-12-01,010885e44f,d974f028af,28,0.0
2016-12-01,010885e44f,d974f028af,30,0.0
2016-12-01,010885e44f,de5a6f7811,13,0.0
2016-12-01,010885e44f,de5a6f7811,14,0.0
2016-12-01,010885e44f,de5a6f7811,15,1260.0
2016-12-01,010885e44f,de5a6f7811,16,7129.0
2016-12-01,010885e44f,de5a6f7811,17,18743.0
2016-12-01,010885e44f,de5a6f7811,18,9677.0
2016-12-01,010885e44f,de5a6f7811,19,1247.0
2016-12-01,010885e44f,de5a6f7811,20,736.0
2016-12-01,010885e44f,de5a6f7811,21,36.0
2016-12-01,010885e44f,de5a6f7811,22,0.0
2016-12-01,010885e44f,de5a6f7811,24,0.0
2016-12-01,010885e44f,a7e721a9ec,13,104.0
2016-12-01,010885e44f,a7e721a9ec,14,5540.0
2016-12-01,010885e44f,a7e721a9ec,15,32636.0
2016-12-01,010885e44f,a7e721a9ec,16,70642.0
2016-12-01,010885e44f,a7e721a9ec,17,90681.0
2016-12-01,010885e44f,a7e721a9ec,18,34156.0
2016-12-01,010885e44f,a7e721a9ec,19,10078.0
2016-12-01,010885e44f,a7e721a9ec,20,10606.0
2016-12-01,010885e44f,a7e721a9ec,21,636.0
2016-12-01,010885e44f,a7e721a9ec,22,1039.0
2016-12-01,010885e44f,bbeebd879e,14,0.0
2016-12-01,010885e44f,bbeebd879e,15,39.0
2016-12-01,010885e44f,bbeebd879e,16,1010.0
2016-12-01,010885e44f,bbeebd879e,17,8279.0
2016-12-01,010885e44f,bbeebd879e,18,8661.0
2016-12-01,010885e44f,bbeebd879e,19,3836.0
2016-12-01,010885e44f,bbeebd879e,20,2134.0
2016-12-01,010885e44f,bbeebd879e,21,353.0
2016-12-01,010885e44f,bbeebd879e,22,31.0
2016-12-01,010885e44f,bbeebd879e,23,0.0
2016-12-01,010885e44f,bbeebd879e,24,0.0
2016-12-01,010885e44f,bbeebd879e,26,0.0
2016-12-01,010885e44f,bbeebd879e,28,0.0
2016-12-01,7c099db665,00c2ae96f6,13,52.0
2016-12-01,7c099db665,00c2ae96f6,14,1198.0
2016-12-01,7c099db665,00c2ae96f6,15,7601.0
2016-12-01,7c099db665,00c2ae96f6,16,620715.0
2016-12-01,7c099db665,00c2ae96f6,17,294334.0
2016-12-01,7c099db665,00c2ae96f6,18,118777.0
2016-12-01,7c099db665,00c2ae96f6,19,1607.0
2016-12-01,7c099db665,00c2ae96f6,20,145804.0
2016-12-01,7c099db665,00c2ae96f6,22,1598.0
2016-12-01,7c099db665,00c2ae96f6,24,67.0
2016-12-01,7c099db665,00c2ae96f6,70,0.0
2016-12-01,7c099db665,badf24e062,10,0.0
2016-12-01,7c099db665,badf24e062,12,174.0
2016-12-01,7c099db665,badf24e062,13,25026.0
2016-12-01,7c099db665,badf24e062,14,316654.0
2016-12-01,7c099db665,badf24e062,15,906934.0
2016-12-01,7c099db665,badf24e062,16,1164825.0
2016-12-01,7c099db665,badf24e062,17,366255.0
2016-12-01,7c099db665,badf24e062,18,66192.0
2016-12-01,7c099db665,badf24e062,19,486.0
2016-12-01,7c099db665,badf24e062,20,77.0
2016-12-01,7c099db665,44bd7ae60f,10,16.0
2016-12-01,7c099db665,44bd7ae60f,13,76.0
2016-12-01,7c099db665,44bd7ae60f,14,70218.0
2016-12-01,7c099db665,44bd7ae60f,15,803905.0
2016-12-01,7c099db665,44bd7ae60f,16,1322237.0
2016-12-01,7c099db665,44bd7ae60f,17,376331.0
2016-12-01,7c099db665,44bd7ae60f,18,169379.0
2016-12-01,7c099db665,44bd7ae60f,19,21870.0
2016-12-01,7c099db665,44bd7ae60f,20,3313.0
2016-12-01,7c099db665,d974f028af,14,46624.0
2016-12-01,7c099db665,d974f028af,15,588132.0
2016-12-01,7c099db665,d974f028af,16,1505302.0
2016-12-01,7c099db665,d974f028af,17,2393801.0
2016-12-01,7c099db665,d974f028af,18,1333119.0
2016-12-01,7c099db665,d974f028af,19,310804.0
2016-12-01,7c099db665,d974f028af,20,983617.0
2016-12-01,7c099db665,d974f028af,21,17263.0
2016-12-01,7c099db665,d974f028af,22,100364.0
2016-12-01,7c099db665,d974f028af,23,310.0
2016-12-01,7c099db665,d974f028af,24,2539.0
2016-12-01,7c099db665,d974f028af,25,0.0
2016-12-01,7c099db665,d974f028af,26,140.0
2016-12-01,7c099db665,d974f028af,28,0.0
2016-12-01,7c099db665,d974f028af,30,0.0
2016-12-01,7c099db665,d974f028af,32,0.0
2016-12-01,7c099db665,d974f028af,70,0.0
2016-12-01,7c099db665,d974f028af,80,0.0
2016-12-01,7c099db665,de5a6f7811,13,99.0
2016-12-01,7c099db665,de5a6f7811,14,70.0
2016-12-01,7c099db665,de5a6f7811,15,45239.0
2016-12-01,7c099db665,de5a6f7811,16,371897.0
2016-12-01,7c099db665,de5a6f7811,17,944646.0
2016-12-01,7c099db665,de5a6f7811,18,257096.0
2016-12-01,7c099db665,de5a6f7811,19,86191.0
2016-12-01,7c099db665,de5a6f7811,20,21002.0
2016-12-01,7c099db665,de5a6f7811,21,161.0
2016-12-01,7c099db665,de5a6f7811,22,465.0
2016-12-01,7c099db665,a7e721a9ec,12,0.0
2016-12-01,7c099db665,a7e721a9ec,13,287.0
2016-12-01,7c099db665,a7e721a9ec,14,8311.0
2016-12-01,7c099db665,a7e721a9ec,15,56395.0
2016-12-01,7c099db665,a7e721a9ec,16,107857.0
2016-12-01,7c099db665,a7e721a9ec,17,106382.0
2016-12-01,7c099db665,a7e721a9ec,18,59840.0
2016-12-01,7c099db665,a7e721a9ec,19,15277.0
2016-12-01,7c099db665,a7e721a9ec,20,13941.0
2016-12-01,7c099db665,a7e721a9ec,21,562.0
2016-12-01,7c099db665,a7e721a9ec,22,1878.0
2016-12-01,7c099db665,bbeebd879e,13,0.0
2016-12-01,7c099db665,bbeebd879e,14,0.0
2016-12-01,7c099db665,bbeebd879e,15,4761.0
2016-12-01,7c099db665,bbeebd879e,16,52106.0
2016-12-01,7c099db665,bbeebd879e,17,547218.0
2016-12-01,7c099db665,bbeebd879e,18,452426.0
2016-12-01,7c099db665,bbeebd879e,19,147651.0
2016-12-01,7c099db665,bbeebd879e,20,117123.0
2016-12-01,7c099db665,bbeebd879e,21,9065.0
2016-12-01,7c099db665,bbeebd879e,22,2555.0
2016-12-01,7c099db665,bbeebd879e,23,0.0
2016-12-01,7c099db665,bbeebd879e,24,323.0
2016-12-01,7c099db665,bbeebd879e,26,0.0
2016-12-01,7c099db665,bbeebd879e,28,0.0
2016-12-01,7c099db665,bbeebd879e,30,0.0
2017-01-01,010885e44f,00c2ae96f6,13,0.0
2017-01-01,010885e44f,00c2ae96f6,14,135.0
2017-01-01,010885e44f,00c2ae96f6,15,686.0
2017-01-01,010885e44f,00c2ae96f6,16,39719.0
2017-01-01,010885e44f,00c2ae96f6,17,32924.0
2017-01-01,010885e44f,00c2ae96f6,18,16614.0
2017-01-01,010885e44f,00c2ae96f6,19,274.0
2017-01-01,010885e44f,00c2ae96f6,20,14373.0
2017-01-01,010885e44f,00c2ae96f6,22,190.0
2017-01-01,010885e44f,00c2ae96f6,24,0.0
2017-01-01,010885e44f,badf24e062,12,56.0
2017-01-01,010885e44f,badf24e062,13,1490.0
2017-01-01,010885e44f,badf24e062,14,20519.0
2017-01-01,010885e44f,badf24e062,15,67999.0
2017-01-01,010885e44f,badf24e062,16,81357.0
2017-01-01,010885e44f,badf24e062,17,25762.0
2017-01-01,010885e44f,badf24e062,18,6180.0
2017-01-01,010885e44f,badf24e062,19,27.0
2017-01-01,010885e44f,badf24e062,20,73.0
2017-01-01,010885e44f,44bd7ae60f,14,3919.0
2017-01-01,010885e44f,44bd7ae60f,15,36169.0
2017-01-01,010885e44f,44bd7ae60f,16,84690.0
2017-01-01,010885e44f,44bd7ae60f,17,37813.0
2017-01-01,010885e44f,44bd7ae60f,18,12040.0
2017-01-01,010885e44f,44bd7ae60f,19,3739.0
2017-01-01,010885e44f,44bd7ae60f,20,1246.0
2017-01-01,010885e44f,44bd7ae60f,21,0.0
2017-01-01,010885e44f,44bd7ae60f,22,0.0
2017-01-01,010885e44f,d974f028af,14,323.0
2017-01-01,010885e44f,d974f028af,15,15920.0
2017-01-01,010885e44f,d974f028af,16,63420.0
2017-01-01,010885e44f,d974f028af,17,147725.0
2017-01-01,010885e44f,d974f028af,18,76758.0
2017-01-01,010885e44f,d974f028af,19,19687.0
2017-01-01,010885e44f,d974f028af,20,61166.0
2017-01-01,010885e44f,d974f028af,21,1482.0
2017-01-01,010885e44f,d974f028af,22,5303.0
2017-01-01,010885e44f,d974f028af,23,-2.0
2017-01-01,010885e44f,d974f028af,24,134.0
2017-01-01,010885e44f,d974f028af,26,0.0
2017-01-01,010885e44f,d974f028af,28,0.0
2017-01-01,010885e44f,de5a6f7811,13,0.0
2017-01-01,010885e44f,de5a6f7811,14,2.0
2017-01-01,010885e44f,de5a6f7811,15,3580.0
2017-01-01,010885e44f,de5a6f7811,16,17537.0
2017-01-01,010885e44f,de5a6f7811,17,39820.0
2017-01-01,010885e44f,de5a6f7811,18,19809.0
2017-01-01,010885e44f,de5a6f7811,19,4074.0
2017-01-01,010885e44f,de5a6f7811,20,2102.0
2017-01-01,010885e44f,de5a6f7811,21,12.0
2017-01-01,010885e44f,de5a6f7811,22,208.0
2017-01-01,010885e44f,de5a6f7811,24,59.0
2017-01-01,010885e44f,de5a6f7811,26,0.0
2017-01-01,010885e44f,a7e721a9ec,13,152.0
2017-01-01,010885e44f,a7e721a9ec,14,1139.0
2017-01-01,010885e44f,a7e721a9ec,15,8219.0
2017-01-01,010885e44f,a7e721a9ec,16,21372.0
2017-01-01,010885e44f,a7e721a9ec,17,21814.0
2017-01-01,010885e44f,a7e721a9ec,18,11694.0
2017-01-01,010885e44f,a7e721a9ec,19,4387.0
2017-01-01,010885e44f,a7e721a9ec,20,4175.0
2017-01-01,010885e44f,a7e721a9ec,21,556.0
2017-01-01,010885e44f,a7e721a9ec,22,448.0
2017-01-01,010885e44f,a7e721a9ec,23,0.0
2017-01-01,010885e44f,bbeebd879e,14,2.0
2017-01-01,010885e44f,bbeebd879e,15,53.0
2017-01-01,010885e44f,bbeebd879e,16,4785.0
2017-01-01,010885e44f,bbeebd879e,17,27445.0
2017-01-01,010885e44f,bbeebd879e,18,32186.0
2017-01-01,010885e44f,bbeebd879e,19,11190.0
2017-01-01,010885e44f,bbeebd879e,20,7444.0
2017-01-01,010885e44f,bbeebd879e,21,671.0
2017-01-01,010885e44f,bbeebd879e,22,219.0
2017-01-01,010885e44f,bbeebd879e,23,0.0
2017-01-01,010885e44f,bbeebd879e,24,48.0
2017-01-01,7c099db665,00c2ae96f6,12,0.0
2017-01-01,7c099db665,00c2ae96f6,13,33.0
2017-01-01,7c099db665,00c2ae96f6,14,631.0
2017-01-01,7c099db665,00c2ae96f6,15,6682.0
2017-01-01,7c099db665,00c2ae96f6,16,464484.0
2017-01-01,7c099db665,00c2ae96f6,17,246155.0
2017-01-01,7c099db665,00c2ae96f6,18,101048.0
2017-01-01,7c099db665,00c2ae96f6,19,922.0
2017-01-01,7c099db665,00c2ae96f6,20,117747.0
2017-01-01,7c099db665,00c2ae96f6,22,1762.0
2017-01-01,7c099db665,00c2ae96f6,24,175.0
2017-01-01,7c099db665,badf24e062,12,60.0
2017-01-01,7c099db665,badf24e062,13,21263.0
2017-01-01,7c099db665,badf24e062,14,261346.0
2017-01-01,7c099db665,badf24e062,15,715961.0
2017-01-01,7c099db665,badf24e062,16,927736.0
2017-01-01,7c099db665,badf24e062,17,319238.0
2017-01-01,7c099db665,badf24e062,18,53972.0
2017-01-01,7c099db665,badf24e062,19,1255.0
2017-01-01,7c099db665,badf24e062,20,1366.0
2017-01-01,7c099db665,44bd7ae60f,10,17.0
2017-01-01,7c099db665,44bd7ae60f,13,157.0
2017-01-01,7c099db665,44bd7ae60f,14,73916.0
2017-01-01,7c099db665,44bd7ae60f,15,702704.0
2017-01-01,7c099db665,44bd7ae60f,16,1032385.0
2017-01-01,7c099db665,44bd7ae60f,17,303179.0
2017-01-01,7c099db665,44bd7ae60f,18,129569.0
2017-01-01,7c099db665,44bd7ae60f,19,17484.0
2017-01-01,7c099db665,44bd7ae60f,20,3885.0
2017-01-01,7c099db665,44bd7ae60f,21,0.0
2017-01-01,7c099db665,44bd7ae60f,22,0.0
2017-01-01,7c099db665,d974f028af,12,0.0
2017-01-01,7c099db665,d974f028af,14,38900.0
2017-01-01,7c099db665,d974f028af,15,472607.0
2017-01-01,7c099db665,d974f028af,16,1147256.0
2017-01-01,7c099db665,d974f028af,17,1814122.0
2017-01-01,7c099db665,d974f028af,18,1105613.0
2017-01-01,7c099db665,d974f028af,19,297316.0
2017-01-01,7c099db665,d974f028af,20,808820.0
2017-01-01,7c099db665,d974f028af,21,12698.0
2017-01-01,7c099db665,d974f028af,22,96387.0
2017-01-01,7c099db665,d974f028af,23,291.0
2017-01-01,7c099db665,d974f028af,24,2993.0
2017-01-01,7c099db665,d974f028af,26,57.0
2017-01-01,7c099db665,d974f028af,28,0.0
2017-01-01,7c099db665,de5a6f7811,13,155.0
2017-01-01,7c099db665,de5a6f7811,14,50.0
2017-01-01,7c099db665,de5a6f7811,15,35814.0
2017-01-01,7c099db665,de5a6f7811,16,336129.0
2017-01-01,7c099db665,de5a6f7811,17,766069.0
2017-01-01,7c099db665,de5a6f7811,18,296070.0
2017-01-01,7c099db665,de5a6f7811,19,106373.0
2017-01-01,7c099db665,de5a6f7811,20,16688.0
2017-01-01,7c099db665,de5a6f7811,21,182.0
2017-01-01,7c099db665,de5a6f7811,22,420.0
2017-01-01,7c099db665,a7e721a9ec,13,73.0
2017-01-01,7c099db665,a7e721a9ec,14,2141.0
2017-01-01,7c099db665,a7e721a9ec,15,18702.0
2017-01-01,7c099db665,a7e721a9ec,16,35761.0
2017-01-01,7c099db665,a7e721a9ec,17,35431.0
2017-01-01,7c099db665,a7e721a9ec,18,15261.0
2017-01-01,7c099db665,a7e721a9ec,19,3121.0
2017-01-01,7c099db665,a7e721a9ec,20,3294.0
2017-01-01,7c099db665,a7e721a9ec,21,188.0
2017-01-01,7c099db665,a7e721a9ec,22,275.0
2017-01-01,7c099db665,a7e721a9ec,23,0.0
2017-01-01,7c099db665,bbeebd879e,13,0.0
2017-01-01,7c099db665,bbeebd879e,14,0.0
2017-01-01,7c099db665,bbeebd879e,15,4776.0
2017-01-01,7c099db665,bbeebd879e,16,35652.0
2017-01-01,7c099db665,bbeebd879e,17,450467.0
2017-01-01,7c099db665,bbeebd879e,18,364297.0
2017-01-01,7c099db665,bbeebd879e,19,149675.0
2017-01-01,7c099db665,bbeebd879e,20,108026.0
2017-01-01,7c099db665,bbeebd879e,21,10329.0
2017-01-01,7c099db665,bbeebd879e,22,3854.0
2017-01-01,7c099db665,bbeebd879e,23,0.0
2017-01-01,7c099db665,bbeebd879e,24,355.0
2017-02-01,010885e44f,00c2ae96f6,13,0.0
2017-02-01,010885e44f,00c2ae96f6,14,380.0
2017-02-01,010885e44f,00c2ae96f6,15,719.0
2017-02-01,010885e44f,00c2ae96f6,16,53597.0
2017-02-01,010885e44f,00c2ae96f6,17,45162.0
2017-02-01,010885e44f,00c2ae96f6,18,21545.0
2017-02-01,010885e44f,00c2ae96f6,19,45.0
2017-02-01,010885e44f,00c2ae96f6,20,22299.0
2017-02-01,010885e44f,00c2ae96f6,22,167.0
2017-02-01,010885e44f,00c2ae96f6,24,10.0
2017-02-01,010885e44f,badf24e062,12,88.0
2017-02-01,010885e44f,badf24e062,13,970.0
2017-02-01,010885e44f,badf24e062,14,19710.0
2017-02-01,010885e44f,badf24e062,15,71185.0
2017-02-01,010885e44f,badf24e062,16,97059.0
2017-02-01,010885e44f,badf24e062,17,32024.0
2017-02-01,010885e44f,badf24e062,18,7283.0
2017-02-01,010885e44f,badf24e062,19,81.0
2017-02-01,010885e44f,badf24e062,20,136.0
2017-02-01,010885e44f,44bd7ae60f,14,6286.0
2017-02-01,010885e44f,44bd7ae60f,15,64793.0
2017-02-01,010885e44f,44bd7ae60f,16,131573.0
2017-02-01,010885e44f,44bd7ae60f,17,57317.0
2017-02-01,010885e44f,44bd7ae60f,18,17320.0
2017-02-01,010885e44f,44bd7ae60f,19,4415.0
2017-02-01,010885e44f,44bd7ae60f,20,730.0
2017-02-01,010885e44f,44bd7ae60f,21,0.0
2017-02-01,010885e44f,44bd7ae60f,22,0.0
2017-02-01,010885e44f,d974f028af,14,433.0
2017-02-01,010885e44f,d974f028af,15,22241.0
2017-02-01,010885e44f,d974f028af,16,77440.0
2017-02-01,010885e44f,d974f028af,17,165983.0
2017-02-01,010885e44f,d974f028af,18,102488.0
2017-02-01,010885e44f,d974f028af,19,26712.0
2017-02-01,010885e44f,d974f028af,20,74871.0
2017-02-01,010885e44f,d974f028af,21,2132.0
2017-02-01,010885e44f,d974f028af,22,7397.0
2017-02-01,010885e44f,d974f028af,23,4.0
2017-02-01,010885e44f,d974f028af,24,121.0
2017-02-01,010885e44f,d974f028af,26,0.0
2017-02-01,010885e44f,d974f028af,28,0.0
2017-02-01,010885e44f,de5a6f7811,13,0.0
2017-02-01,010885e44f,de5a6f7811,14,2.0
2017-02-01,010885e44f,de5a6f7811,15,5454.0
2017-02-01,010885e44f,de5a6f7811,16,31477.0
2017-02-01,010885e44f,de5a6f7811,17,71060.0
2017-02-01,010885e44f,de5a6f7811,18,30171.0
2017-02-01,010885e44f,de5a6f7811,19,5605.0
2017-02-01,010885e44f,de5a6f7811,20,2798.0
2017-02-01,010885e44f,de5a6f7811,21,109.0
2017-02-01,010885e44f,de5a6f7811,22,48.0
2017-02-01,010885e44f,de5a6f7811,24,0.0
2017-02-01,010885e44f,de5a6f7811,26,0.0
2017-02-01,010885e44f,a7e721a9ec,13,7.0
2017-02-01,010885e44f,a7e721a9ec,14,1090.0
2017-02-01,010885e44f,a7e721a9ec,15,3502.0
2017-02-01,010885e44f,a7e721a9ec,16,8560.0
2017-02-01,010885e44f,a7e721a9ec,17,19531.0
2017-02-01,010885e44f,a7e721a9ec,18,7397.0
2017-02-01,010885e44f,a7e721a9ec,19,2968.0
2017-02-01,010885e44f,a7e721a9ec,20,2897.0
2017-02-01,010885e44f,a7e721a9ec,21,380.0
2017-02-01,010885e44f,a7e721a9ec,22,121.0
2017-02-01,010885e44f,a7e721a9ec,23,0.0
2017-02-01,010885e44f,bbeebd879e,14,2.0
2017-02-01,010885e44f,bbeebd879e,15,325.0
2017-02-01,010885e44f,bbeebd879e,16,6262.0
2017-02-01,010885e44f,bbeebd879e,17,44127.0
2017-02-01,010885e44f,bbeebd879e,18,44310.0
2017-02-01,010885e44f,bbeebd879e,19,16880.0
2017-02-01,010885e44f,bbeebd879e,20,11619.0
2017-02-01,010885e44f,bbeebd879e,21,961.0
